business_id,name,address,city,state,restaurant_rating,review_count,categories
q9em9QCFRjLEk-S04rqj2A,"""Thai Express""","""3300 Bloor St W""",Toronto,ON,2.0,5,Restaurants;Thai
mkceCArNe87jwSdLfsslXg,"""Bosk""","""Shangri-La Hotel, 188 University Avenue""",Toronto,ON,4.0,121,Restaurants;Canadian (New)
MvQz-rOBgFPpTR9M1DClzA,"""Luni Tuni""","""1177 Yonge Street""",Toronto,ON,3.0,3,Food;Convenience Stores
JCqB36SVDjTDsXp-4gBn9Q,"""Carousel Bakery""","""St. Lawrence Market, 93 Front Street E""",Toronto,ON,3.5,159,Bakeries;Restaurants;Food;Sandwiches
FB5F_8rxwgNxmba95w7t9A,"""T-Shirt Guys Plan B""","""401 Logan St""",Toronto,ON,3.0,9,Flowers & Gifts;Shopping;Florists;Food;Coffee & Tea
k3SFBSdnsHnEP4-kmsLkSQ,"""Junction Local""","""3076 Dundas Street W""",Toronto,ON,3.5,33,Bars;Restaurants;Barbeque;Nightlife;Southern;Cajun/Creole;Breakfast & Brunch
ErTtxbBD7kpkg2szhhyMwQ,"""Na Siam Authentic Thai Cuisine""","""730 Yonge Street""",Toronto,ON,3.5,28,Diners;Restaurants;Thai
2uhQm_4-IxWLjbKgsrVd4w,"""Booster Juice""","""2300 Yonge St""",Toronto,ON,3.5,3,Food;Juice Bars & Smoothies
xyWjGIkXRwUThjRNz8SqcQ,"""Ten Ren's Tea - Scarborough Town Centre""","""300 Borough Drive, Unit 258B""",Toronto,ON,2.5,7,Food;Coffee & Tea
ZD_IM7HTi1d16sLbn_-pvA,"""Surati Sweet Mart""","""300 Middlefield Road""",Toronto,ON,5.0,5,Specialty Food;Food
ypvDRtvJV3CVJcmj4xDYVw,"""Nitya Restaurant""","""1433 Gerrard St E""",Toronto,ON,3.5,3,Indian;Restaurants
dY3skxKG4xfM2eNj4xjHnQ,"""Chocolate by Wickerhead""","""2375 Queen St E""",Toronto,ON,5.0,10,Food;Specialty Food;Chocolatiers & Shops
p_PAW92e0bw9ROebQxM2SA,"""Prince of Seafood Restaurant""","""240 Alton Tower Circle""",Toronto,ON,3.0,3,Restaurants;Seafood;Chinese
uqbBs0kGXNNtsD2Ql71xlA,"""The Burger Press""","""167 Bathurst Street""",Toronto,ON,4.0,7,Restaurants;Burgers
nktQ_aBRp5CmVOkXR0Mz1g,"""Arisu""","""584 Bloor Street W""",Toronto,ON,3.5,135,Caterers;Event Planning & Services;Barbeque;Restaurants;Japanese;Korean;Sushi Bars
wSojc-y-d7MWiGWdy8deCg,"""Barque Smokehouse""","""299 Roncesvalles Avenue""",Toronto,ON,4.0,419,Smokehouse;Chicken Wings;Food;Restaurants;Barbeque;American (Traditional)
aOX5F0oXSG4m6ftaq9-u3Q,"""Yogurty's Froyo""","""521 Parliament Street""",Toronto,ON,3.5,11,Ice Cream & Frozen Yogurt;Food
cxJ09-DtHlw58JoRWWltzQ,"""Shoppers Drug Mart""","""500 King Street W""",Toronto,ON,3.0,4,Drugstores;Shopping;Grocery;Food
mdEkl6kDxMrg-n5s6y6Zhw,"""Ace & Ale Tap House""","""566 Queen Street W""",Toronto,ON,3.5,15,Beer;Wine & Spirits;Food;Pubs;Nightlife;Hungarian;Bars;Restaurants
iLPDJsSBF5n_YGBJu3bgOQ,"""Starbucks""","""1070 Don Mills Road""",Toronto,ON,3.0,13,Food;Coffee & Tea
ZuZxDPtDsh-nmbLebRC8iA,"""Nam Sandwich""","""874 Queen Street W""",Toronto,ON,4.0,26,Asian Fusion;Restaurants;Sandwiches
ryLrmvr-GJsDm_c7ScHewg,"""Dahso Chocolate Cafe""","""15 St. Clair Ave W""",Toronto,ON,3.5,6,Chocolatiers & Shops;Specialty Food;Food;Desserts
7fgi8nvXjjiTOwuVdd1oSw,"""Yogen Fruz""","""2300 Yonge Street""",Toronto,ON,4.0,6,Juice Bars & Smoothies;Ice Cream & Frozen Yogurt;Food
KN0gPRzDvA6uVYims2KA0w,"""Rosemary & Thyme Family Restaurant""","""2798 Victoria Park Avenue""",Toronto,ON,4.0,25,Canadian (New);Restaurants;Greek
BU3ghnzpmFb8jYzj-HPV4w,"""Athletes Kitchen""","""171 E Liberty Street, Suite 131""",Toronto,ON,4.5,6,Caterers;Event Planning & Services;Health Markets;Specialty Food;Food;Food Delivery Services
SirdHmqK0LDKDQvJBYVLsA,"""College Street Bar""","""574 College Street""",Toronto,ON,3.0,37,Italian;Nightlife;Bars;Restaurants;Tapas/Small Plates
s9Xme3zGwJtId5_6YonmhA,"""Amber European Restaurant""","""2372 Bloor Street W""",Toronto,ON,4.0,27,Nightlife;Bars;Restaurants;Modern European;Polish
VBcmyBxAPcpzbbnPbFfttA,"""La Bettola di Terroni""","""106 Victoria St""",Toronto,ON,3.5,117,Italian;Restaurants
pMz7lys_36xZnlwBKOZKWQ,"""Seasons at The Prince""","""Westin Prince, 900 York Mills Road""",Toronto,ON,3.0,10,Restaurants;American (Traditional)
zcVOPzc0h5rNPVlIzowBvQ,"""Flaky Tart""","""711 Mount Pleasant Road""",Toronto,ON,4.5,6,Food;Custom Cakes;Bakeries
qRQPfzTXw7UujKoZB510Hg,"""The Beer Boutique""","""120 Lynn Williams Street""",Toronto,ON,3.0,10,Beer;Wine & Spirits;Food
np6Eytu5v98oleQuQ5hT5Q,"""Chick-N-Joy""","""1483 Queen Street E""",Toronto,ON,4.0,43,Restaurants;Fast Food
7KZbZZtATEZEPvqwNjq7Sw,"""Shirin Mahal Bakery & Sweets""","""5651 Steeles Ave E, Unit 9""",Toronto,ON,3.0,4,Imported Food;Pakistani;Ethnic Food;Bakeries;Food;Restaurants;Specialty Food
ZWcGe0iiuLUlQIu_zxQlPw,"""Fancy Franks""","""484 Parliament Street""",Toronto,ON,3.0,3,Poutineries;Hot Dogs;Restaurants;Burgers
ZekRYrQz3zatQeHpkiwW_w,"""Pizzaiolo""","""707 Yonge St""",Toronto,ON,3.0,22,Restaurants;Gluten-Free;Pizza;Vegan
_GwVhLhVF_NkEjdcY0TZ8w,"""360 Seahood""","""4188 Finch Avenue E, Unit14-15""",Toronto,ON,3.0,21,Barbeque;Restaurants;Asian Fusion;Chinese
f9ailp2V0V1Q_qGx6dKpvg,"""Celtes Pub""","""2872 Dundas Street W""",Toronto,ON,2.5,5,Nightlife;Bars;Pubs
TcxgeSBXpc-twKC2-kkuDQ,"""Old Man Pizza""","""223 Jameson Avenue""",Toronto,ON,4.0,16,Pizza;Restaurants
NTuvt9fOpPnC2CkvVDG5_w,"""Tim Hortons-Cold Stone Creamery""","""680 Sheppard Avenue W""",Toronto,ON,3.0,10,Bagels;Ice Cream & Frozen Yogurt;Coffee & Tea;Food
bhL5qIJIhh-wBzzAn7mapA,"""Thai Spring Roll""","""525 Bloor Street W""",Toronto,ON,3.0,9,Thai;Restaurants
pMMxRepey5UZL2zfIECEsQ,"""Starbucks""","""1250 Bay Street""",Toronto,ON,3.5,11,Food;Coffee & Tea
PrJ3uzXu8qhXsQFDXcZtPQ,"""Savoury Grounds""","""283 Scarborough Road""",Toronto,ON,3.5,10,Coffee & Tea;Food
i5szTj7FUKEkefxR5ID_bQ,"""Naz's Falafel House""","""118 John Street""",Toronto,ON,3.0,13,Mediterranean;Falafel;Restaurants;Middle Eastern
6zI78EVa9FiySLNfVmAl3w,"""Basa's Hot Dog World""","""1175A Saint Clair Avenue W""",Toronto,ON,4.5,6,Hot Dogs;Sandwiches;Latin American;Restaurants;Burgers
kapb0hlU9WaRciekBDfsSQ,"""Starbuzz Lounge And Grill""","""1381 Danforth Avenue, Greenwood And Danforth""",Toronto,ON,4.0,3,Lounges;Nightlife;Bars;Hookah Bars
kjgatxWIFRvCOT75IP37qA,"""Casa Di Giorgio""","""517 Mount Pleasant Rd""",Toronto,ON,3.5,3,Italian;Restaurants
9pBcKw24z9nZiHW7Vx_z8A,"""Manchu Wok - Brookfield Place""","""161 Bay Street, Unit C-220""",Toronto,ON,3.5,3,Chinese;Restaurants;Asian Fusion;Fast Food
JOoblYsQjFT-47tkt6om0A,"""7 West Cafe""","""7 Charles Street W""",Toronto,ON,3.5,310,Restaurants;Bars;Nightlife;Italian;Breakfast & Brunch
5nie8WoCB-MpEYT5uE6t4A,"""Toni Bulloni""","""156 Cumberland Street""",Toronto,ON,3.5,31,Italian;Restaurants
UDk7qUVIetK3Y3NuARguqg,"""Banjara Indian Cuisine""","""796 Bloor Street W""",Toronto,ON,4.0,339,Restaurants;Indian
F2stHNlACvDpciiueiTOSA,"""Asahi Sushi""","""200 Carlton Street""",Toronto,ON,3.0,3,Sushi Bars;Restaurants
ZONVcmrRLTk5GeJmSmIUDQ,"""Popeyes Louisiana Kitchen""","""2555 St Clair Ave W""",Toronto,ON,3.0,12,Fast Food;Restaurants;Chicken Wings
26wJiKyHEWiXNuCPxQjRZg,"""Cup O House""","""682 Bloor Street W""",Toronto,ON,4.0,33,Juice Bars & Smoothies;Coffee & Tea;Bakeries;Food;Tea Rooms
VcZQXpk6vYAXwemOrC9PTw,"""Sagano""","""2035 Kennedy Road, 14th Floor""",Toronto,ON,3.0,23,Japanese;Restaurants
59gz9i2bVcdifaiGqf_chw,"""BATL - The Backyard Axe Throwing League""","""1245 Dupont Street""",Toronto,ON,4.5,15,Archery;Sports Clubs;Nightlife;Arts & Entertainment;Event Planning & Services;Active Life;Recreation Centers;Amateur Sports Teams;Party & Event Planning;Leisure Centers
4NlY7ECgX8Colkl0mBaaeQ,"""Pita Pit""","""70 Weston Road""",Toronto,ON,4.5,8,Juice Bars & Smoothies;Food;Restaurants;Sandwiches;Breakfast & Brunch
Z7wRR6quxlX3A7zSAceVyQ,"""Sultan Shawarma""","""5487 Dundas Street W""",Toronto,ON,3.5,3,Fast Food;Restaurants;Specialty Food;Middle Eastern;Ethnic Food;Imported Food;Food
N3CDEpX-3T5_ULMB6otPWA,"""Partners Kitchen""","""1784 Jane Street""",Toronto,ON,4.5,3,Food;Chicken Wings;Restaurants;Chinese
GF6kwCxTBJ393xdIYVGskw,"""Starbucks""","""175 Bloor St E""",Toronto,ON,3.0,7,Coffee & Tea;Food
p4-SxiZOU_76cn_O4LsWRg,"""Sun Valley Fine Foods""","""583 Danforth Avenue""",Toronto,ON,4.0,7,Specialty Food;Fruits & Veggies;Grocery;Food
OkZgIO-58loPMjcabKqycg,"""Real Canadian Superstore""","""2549 Weston Road""",Toronto,ON,3.0,13,Grocery;Food;Fashion;Department Stores;Shopping
xFr7WKEyRRURjQmYXEk-LA,"""Tacorrito""","""3300 Bloor Street W, Unit FC - 7""",Toronto,ON,3.0,5,Fast Food;Restaurants;Mexican;Food Court
q9VhMTt0lTnKj39x5yqD0w,"""Nutty Chocolatier""","""2179 Queen Street E""",Toronto,ON,3.5,24,Imported Food;Chocolatiers & Shops;Specialty Food;Food;Candy Stores
qDv5GyT2tzlJrbtxqzasQA,"""Roti Palace of India""","""3321 Bloor Street W""",Toronto,ON,4.0,9,Restaurants;Indian
EDU_Zwd7ed_OWxWrGHO9QQ,"""Barans Turkish Cuisine & Bar""","""2043 Eglinton Avenue E""",Toronto,ON,4.5,19,Nightlife;Turkish;Bars;Restaurants
QNdNPr3f-WdESYo9WabWpw,"""Istanbul Cafe & Espresso Bar""","""174 Eglinton Avenue E""",Toronto,ON,4.0,74,Nightlife;Coffee & Tea;Turkish;Internet Cafes;Restaurants;Food;Bars
bKQjQxd3KnKT4c9YLWjnFQ,"""Nine Up Sushi""","""3278 Midland Ave""",Toronto,ON,2.5,30,Japanese;Restaurants
qTd3WSatW1tlUoUtFB6x2A,"""Short & Sweet Bakeshop""","""2025 Yonge Street""",Toronto,ON,4.0,16,Desserts;Cafes;Restaurants;Patisserie/Cake Shop;Food
5G6tkZu1h-M08tip2V_6oA,"""Sugar Marmalade""","""280 Spadina Avenue, Unit P""",Toronto,ON,3.0,101,Food;Desserts
jOqh0eVjqtUOpZ9AZgSazA,"""Grey Gardens""","""199 Augusta Avenue""",Toronto,ON,4.5,42,Nightlife;Canadian (New);Restaurants;Wine Bars;Diners;Bars
XplJHcYSQTFlwv3Rk8WsYw,"""Shanghai Dim Sum""","""4401 Sheppard Avenue E""",Toronto,ON,3.5,51,Chinese;Restaurants
YwesDXx-dXh9NDx7UpMp6A,"""Cream Lounge""","""589 King Street W""",Toronto,ON,2.5,3,Lounges;Bars;Nightlife
pofDmHoIsdvPcSKzb2iMag,"""Sky Dragon Chinese Restaurant""","""280 Spadina Avenue""",Toronto,ON,2.5,119,Restaurants;Dim Sum;Chinese
BgJNmjmw7YPgcgN9P9G74A,"""Acadia Restaurant""","""50C Clinton Street""",Toronto,ON,4.0,39,Nightlife;Canadian (New);Restaurants;Bars
UYijihw_QCNFKOGjjvKEJQ,"""Apollo 11 Restaurant""","""1093 Bathurst Street""",Toronto,ON,4.0,15,Breakfast & Brunch;Restaurants;Cafes
5u9T2wXUN8UgIb8-8-gwQQ,"""Starbucks""","""1015 Sheppard Avenue E, Unit 2""",Toronto,ON,2.0,5,Bakeries;Sandwiches;Restaurants;Coffee & Tea;Food
ZOyBejO3lpOTx5CKQuyr_g,"""LOL Grill & Bar""","""6347 Yonge Street""",Toronto,ON,2.0,18,Pubs;Barbeque;American (Traditional);Lounges;Nightlife;Bars;Restaurants
klg03XVgsalS-nJPa3l8Ug,"""Mainsha Restaurant""","""2950 Birchmount Road""",Toronto,ON,3.0,5,Caribbean;Restaurants;Food
stNrw07TeCOxOU1pnipVgA,"""St. Urbain Bagel Bakery""","""St. Lawrence Market, 93 Front Street East""",Toronto,ON,4.0,50,Bagels;Food
Lebp4wgl6ryxHUodCEVUeQ,"""The Bagel Stop""","""T.D. Centre, 222 Bay St, #E3B""",Toronto,ON,3.5,4,Food;Bagels
9pWzjhdrPgsZEmF7-QOaIQ,"""Tacos 101""","""101 Dundas Street  E""",Toronto,ON,4.0,143,Restaurants;Latin American;Mexican
_7dmiTOxOiYt2Hn5DaBGPQ,"""Meli Baklava & Chocolate""","""21 Progress Avenue, Unit 9""",Toronto,ON,4.0,21,Food;Chocolatiers & Shops;Specialty Food;Desserts;Bakeries
eZaCQPZYmETSNiHRagNu2g,"""Wanda's Pie In The Sky""","""287 Augusta Avenue""",Toronto,ON,3.5,252,Food;Bakeries;Coffee & Tea;Desserts
VRE0F_MunQ6jlQxQ6fJ7Cw,"""Nancy's Cheese""","""260 Dupont St""",Toronto,ON,4.5,9,Food;Specialty Food;Cheese Shops
E3JyyBNcZD9re_yiVOgaVg,"""Green Basil Restaurant""","""2120 Queen Street E""",Toronto,ON,3.5,48,Thai;Restaurants
AcfhazpwycDN7uM87mcbgA,"""Burger King""","""200 Wellington Street W""",Toronto,ON,3.5,5,Burgers;Restaurants;Fast Food
yV2ufbAznbIVZJzm_5Sbug,"""Segovia Meats""","""218 Augusta Ave""",Toronto,ON,4.0,18,Specialty Food;Meat Shops;Fast Food;Food;Brazilian;Restaurants
x0ovZng1FtWGfTG5STOBaw,"""Ash Guitar Repairs""",""", Yonge and Lawrence""",Toronto,ON,5.0,3,Musical Instruments & Teachers;Local Services;Shopping;Musical Instrument Services
LHt5Czj7B4rspfOuuxKjwQ,"""Aji Sai Japanese Restaurant""","""783 Danforth Ave""",Toronto,ON,3.5,19,Japanese;Restaurants
c1iPLYFYTjPTqIsjpBXc-A,"""Starbucks""","""1100 Ellesmere Road""",Toronto,ON,4.5,6,Bakeries;Food;Coffee & Tea
u-3wk-2mnsjy0YIoEg_XjQ,"""Rooster Coffee House""","""568 Jarvis Street""",Toronto,ON,4.5,43,Coffee & Tea;Food
kuvBnJc3bllm2xpuleezIw,"""China BBQ""","""633 Silver Star Boulevard, 110&111""",Toronto,ON,3.5,10,Chinese;Restaurants;Barbeque
j_aPSU74xzffmw0lcrY8kQ,"""Capriccio""","""5379 Yonge Street""",Toronto,ON,3.5,56,Coffee & Tea;Desserts;Food;Bakeries
XqPMOwrJ0xjphyNQYcoPLg,"""Buddha's Vegetarian Foods""","""666 Dundas Street W""",Toronto,ON,4.0,92,Vegan;Vegetarian;Chinese;Restaurants
Go5NmEeWyTJGqFWBPauZ2w,"""Kiva's Bagel Bar""","""15 Saint Clair Avenue W""",Toronto,ON,3.5,34,Food;Restaurants;Bagels;Breakfast & Brunch
aPhdMKLFBcbfOAfnUXtT1A,"""McDonald's""","""2218 Bloor St W""",Toronto,ON,1.5,10,Burgers;Restaurants;Fast Food
dBWhE4JwGbRLSu-Rps--9w,"""Venti Sette Gelateria""","""3324 Yonge Street""",Toronto,ON,4.5,3,Ice Cream & Frozen Yogurt;Desserts;Food
-nU_NrnrB4-EZCE6kkbm7g,"""Camp 4""","""1173 Dundas Street W""",Toronto,ON,3.0,9,Dive Bars;Nightlife;Bars
cRMC2eQ9CP6ivhEY8EdaGg,"""Chino Locos""","""459 Church Street, 2nd Floor""",Toronto,ON,3.5,34,Asian Fusion;Restaurants;Mexican
LW_E40HGF5pRSVubshUU_Q,"""Junked Food""","""1256 Dundas Street W""",Toronto,ON,3.5,26,Restaurants;Ice Cream & Frozen Yogurt;Fast Food;Food
fCpPsX76xgs4BKLe_uxAMQ,"""Mucho Burrito""","""263 Queen Street W""",Toronto,ON,3.0,24,Mexican;Restaurants
AlcYus9YbpE5L4y8QhbZ_Q,"""Cup & Cut""","""5311A Yonge Street""",Toronto,ON,5.0,8,Hair Salons;Beauty & Spas;Food;Coffee & Tea;Restaurants;Cafes
mr4FiPaXTWlJ3qGzp4-7Yg,"""Table 17""","""782 Queen Street E""",Toronto,ON,4.0,105,Modern European;French;Restaurants
O0zyXuEw_aojAK5ILW6WJA,"""New Northern Dumplings""","""633 Silver Star Boulevard, Unit 120""",Toronto,ON,3.5,50,Chinese;Restaurants
VyooRcWm2w3QGLYMxESbGg,"""2nd Nature Bakery and Cafe""","""1597 Dupont Street""",Toronto,ON,5.0,5,Gluten-Free;Food;Bakeries;Cafes;Restaurants
LMH6FC-NniQ1uSnkabk9EA,"""Starbucks""","""941 College St""",Toronto,ON,3.5,14,Food;Coffee & Tea
nJBwEYaulNXHPAUP0OBRtg,"""FIKA""","""28 Kensington Avenue""",Toronto,ON,4.0,136,Restaurants;Food;Desserts;Sandwiches;Coffee & Tea
t2eQcHc7WIlyKK8zFtY2Kw,"""Quesada Burritos & Tacos""","""234 Wellington Street W""",Toronto,ON,3.5,27,Mexican;Restaurants
86d1M8MMrb94n5djgKWqEQ,"""Nawab Fusion Grill""","""5009 Yonge Street""",Toronto,ON,3.5,56,Gastropubs;Restaurants;Indian
oiDfeqhcJd8zV-JKdE9mOw,"""Calico Cafe""","""1226 Bloor St W""",Toronto,ON,4.5,15,Vegetarian;Restaurants;Vegan
b89HWzZ0NNpLduVo710etw,"""Euro Pasta""","""3142 Dundas Street W""",Toronto,ON,4.0,5,Specialty Food;Food
uZiDjqY63zq5P_TsXjvXuA,"""Sobeys""","""530 Yonge Street""",Toronto,ON,2.0,7,Food;Grocery
uhX3mfuapCkWqFJkPjrMZA,"""Silver Star BBQ""","""668 Silver Star Blvd, Unit 201""",Toronto,ON,4.0,8,Restaurants;Chinese
CPVCdsx8deq0EHXKbMajBw,"""Subway""","""717 Bay Street""",Toronto,ON,2.5,6,Fast Food;Restaurants;Sandwiches
drz03b9SK0s_yr3vEjmjDw,"""Quiznos Subs""","""208 Queens Quay W""",Toronto,ON,2.0,4,Restaurants;Sandwiches
KPfZzVRrJim0wooCLF3r1w,"""Da Nang Village Restaurant""","""2725 Saint Clair Avenue W""",Toronto,ON,4.0,4,Restaurants;Vietnamese
2V8r_VDFqbGNZclTW25FGg,"""Mr. Greek""","""1000 Finch Ave W""",Toronto,ON,2.0,5,Greek;Restaurants
e_buB_IRLmm74kFQSYQ64Q,"""Starbucks""","""205 College Street""",Toronto,ON,3.0,21,Food;Coffee & Tea
C0IedQWlNKf4tCYWWZJ36A,"""Amsterdam Brewery""","""45 Esandar Dr.""",Toronto,ON,4.0,26,Breweries;Food
p2oxsLBT-F_c4WqQW_0B6A,"""Panacea Eco Shop""","""588 Bloor Street West""",Toronto,ON,5.0,9,Men's Clothing;Women's Clothing;Grocery;Fashion;Food;Shopping
xIhSK3hwkxNYkDiEPYkAdw,"""Rowan""","""2196 Queen Street East""",Toronto,ON,3.5,4,Fashion;Skin Care;Used;Vintage & Consignment;Home & Garden;Beauty & Spas;Home Decor;Accessories;Cosmetics & Beauty Supply;Organic Stores;Antiques;Thrift Stores;Farmers Market;Food;Shopping
EqklwVjVvlXAx15-Xeh5EA,"""Flying Pony""","""1481 Gerrard Street E""",Toronto,ON,4.0,21,Cafes;Bakeries;Arts & Entertainment;Restaurants;Food;Art Galleries;Shopping
AkCnyE82v7Bmt4lxSgOY-A,"""Starbucks""","""155 University Avenue""",Toronto,ON,4.5,3,Food;Coffee & Tea
04j0-HsVeAzrvkJwdyaybQ,"""Tenoch Restaurant""","""933 Saint Clair Avenue W""",Toronto,ON,3.5,49,Mexican;Restaurants
Aj3WZ2Ueyqzq1dIKLxNMMQ,"""Tim Hortons""","""481 University Avenue""",Toronto,ON,4.0,10,Bakeries;Food;Delis;Sandwiches;Restaurants;Coffee & Tea
xyCDuLRuVRH5HBMzVEuYrw,"""Nutrition House Hudson Bay Center""","""2 Bloor Street E""",Toronto,ON,3.5,3,Health Markets;Specialty Food;Food
J_PAsINZhwL6J9aV2CZrfw,"""J&C Bistro - The Bistro on Jane""","""558 Jane Street""",Toronto,ON,4.5,6,American (Traditional);Restaurants;Cafes
kHKFpWsbffVgLZChDvvS9Q,"""The Fresh Tea Shop""","""55 Avenue Road""",Toronto,ON,4.5,6,Bubble Tea;Food;Tea Rooms;Coffee & Tea
CsS9WsonGYyE3vINi5bxSg,"""Barrio Coreano""","""642 Bloor Street W""",Toronto,ON,3.5,197,Mexican;Restaurants;Korean
rl5QCS_zuLLVBE4Ola9vDQ,"""Rancho Relaxo""","""529 Bloor Street W""",Toronto,ON,3.0,8,Mexican;Restaurants
oNZgQTBzazjS6JQBvmE_HA,"""The Big Mouth Luck Dumpling House""","""1560 Yonge Street""",Toronto,ON,3.0,19,Dim Sum;Restaurants;Chinese
Mwam4l5sMY3EPkJIKYxPFA,"""Peacock Express""","""5423 Yonge Street""",Toronto,ON,4.0,7,Restaurants;Indian
v_XG6rpmOIqxMYyTfNKjaQ,"""Square-Boy Drive-In""","""875 Danforth Avenue""",Toronto,ON,3.5,132,Greek;Burgers;Restaurants
UzxEF8LR41EBeoqYgiay_w,"""Marcy""","""145 Roncesvalles Avenue""",Toronto,ON,3.5,3,Nightlife;Bars
Zp5xil8pC6Bm-fFOWIbh0Q,"""Burrito Zone""","""2030 Ellesmere Road""",Toronto,ON,2.5,17,Halal;Restaurants;Mexican
WRj8rLeJpU49wqU9EmZLEg,"""Fancy Franks""","""326 College Street""",Toronto,ON,3.5,105,Hot Dogs;Fast Food;Restaurants;Poutineries;Burgers
nBl_4gw5ecGzNkHyzfii8g,"""Terroni""","""57A Adelaide Street E""",Toronto,ON,3.5,469,Restaurants;Italian
aObwBM6rLOd9gbj36ghwzA,"""Yung Sing Pastry Shop""","""22 Baldwin St""",Toronto,ON,4.0,9,Food;Chinese;Restaurants;Bakeries
NLaK58WvlNQdUunSIkt-jA,"""Zav Coffee Shop & Gallery""","""2048 Danforth Avenue""",Toronto,ON,4.0,8,Coffee & Tea;Food;Restaurants;Sandwiches
SK5PY0BnFuG2pQs5dfXyiw,"""Wendy's""","""2501 Victoria Park Avenue, Suite 6433""",Toronto,ON,2.0,6,Fast Food;Restaurants;Burgers
lXCe6MCXrJETXn6XBrlq4g,"""SU&BU""","""333 Bay Street""",Toronto,ON,3.0,5,Japanese;Sushi Bars;Food Court;Restaurants;Asian Fusion
FFHumlHPngG8fqq3wnqqcA,"""Baba Geddo""","""69 Duncan Street""",Toronto,ON,3.5,19,Restaurants;Mediterranean;Halal
QRrUlcJxmWfahRUz0uhYFw,"""Metro""","""2300 Yonge Street""",Toronto,ON,2.0,38,Grocery;Food
eC0QNHw3Qk_jnCaIMe4g-Q,"""Yonge Seafood Gourmet""","""2044 Yonge Street""",Toronto,ON,3.5,4,Seafood Markets;Specialty Food;Food
g8MvjrCima1lt4YHYP32Vw,"""O Resto Lounge""","""7 King Street E""",Toronto,ON,3.0,14,Lounges;Restaurants;Nightlife;Bars;American (Traditional);Cocktail Bars;Burgers
vODSiLvcSe082IsuAKXcqw,"""Zaza Espresso Bar""","""256 Beresford Avenue""",Toronto,ON,4.0,10,Coffee & Tea;Food
9GKi6rHN_0FRdcVahyIOXQ,"""Oyster Boy""","""872 Queen Street W""",Toronto,ON,4.0,153,Seafood;Restaurants
F4oqITK8h5tKZJPaaXOTog,"""Palace Restaurant""","""722 Pape Avenue""",Toronto,ON,4.0,12,Restaurants;Greek;Mediterranean
0drLgbfPxNN0ODVwzVc_ZA,"""Bagel Stop""","""Union Station, 65 Front St W""",Toronto,ON,2.5,9,Food;Bagels
WdhQvQbGd2HAiZ2UmlcVGA,"""Wild Wing""","""11 William Kitchen Rd""",Toronto,ON,3.5,33,American (Traditional);Barbeque;Restaurants;Chicken Wings
xhCiQt_-pMp1nKDXZ7n7BQ,"""Lambretta Pizzeria & Wine Bar""","""89 Roncesvalles Avenue""",Toronto,ON,3.5,31,Italian;Restaurants;Pizza
Kn57RIWAdnVfJHI1loLXOQ,"""Super Hakka Restaurant""","""1801 Lawrence Avenue E""",Toronto,ON,3.5,70,Restaurants;Chinese
Y8WQEE41enzefOEq_Gmhww,"""Cho Dang Soon Tofu""","""5130 Dundas Street W""",Toronto,ON,3.5,61,Korean;Restaurants
WTGmtvIE1v9uEBZxiyXImQ,"""Maizal""","""133 Jefferson Avenue""",Toronto,ON,4.0,95,Mexican;Latin American;Restaurants;Vegetarian
KuxDPl6UYNLxFChPm0_MNw,"""Brownstone Bistro""","""603 Yonge Street""",Toronto,ON,3.5,149,Caterers;Restaurants;Event Planning & Services;Italian;Breakfast & Brunch
1LCjdiV8mdcAChsANnTrLw,"""Wood Firepit & Tap""","""2084 Queen Street E""",Toronto,ON,4.5,11,Barbeque;Restaurants
kIrjc7PrdoSpEubQ_aszdw,"""Green Eggplant Restaurant""","""1968 Queen Street E""",Toronto,ON,3.5,123,Restaurants;Canadian (New);Mediterranean
g66wj1KADcE9AetNMo1hSA,"""Lhasa Kitchen""","""1422 Queen Street W""",Toronto,ON,4.5,6,Restaurants;Himalayan/Nepalese
8m1-8UjuWYDyQ5vgKiTdyw,"""Second Cup""","""2075 Bayview Ave""",Toronto,ON,2.5,3,Coffee & Tea;Food
yrJisCzuYB7P602R757mrQ,"""Michi Japanese Restaurant""","""4848 Yonge Street""",Toronto,ON,4.0,3,Japanese;Restaurants
2qw3XYmMXX4qDHNrznts3A,"""Starbucks""","""1997 Bloor St W""",Toronto,ON,3.0,5,Food;Coffee & Tea
ABRgXNwdOX_JyqChNr8IYw,"""Swatow Restaurant""","""309 Spadina Avenue""",Toronto,ON,4.0,236,Chinese;Restaurants
hswjarHSdQwN8Tk8TC5tEw,"""Jetsun's Juicy Burger""","""298 Queen St W, Unit E4""",Toronto,ON,1.5,3,Restaurants;Burgers
kAyzCnimBg3rjhlWnYyH3g,"""Smoke's Poutinerie""","""772 College Street""",Toronto,ON,3.0,27,Poutineries;Restaurants;Food;Fast Food;Canadian (New)
6pSUvtk5-OOaJfX0hbkb8Q,"""Ichiban Sushi""","""250 Queens Quay W""",Toronto,ON,3.5,9,Japanese;Restaurants;Sushi Bars
dqoxe7g7CsnFlRQA9N-2NQ,"""Creeds Coffee Bar""","""390 Dupont Street""",Toronto,ON,4.0,30,Bakeries;Food;Breakfast & Brunch;Coffee & Tea;Restaurants
